date,mainCategoryName,subcategoryName,timeSpent,currentLoggedInUser
8/14/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2021,Entertainment,SM/Anime/MM,235.66,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2021,Sleep,Sleep,432.84,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2021,Education,Studied/Revised,385.26,hhANBj74wiclvfuDLGfuDlFZgJ62
8/14/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Skills,English Comms,17.58,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Skills,Programming,250.72,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Self Development,Reading,60.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Entertainment,SM/Anime/MM,298.81,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Sleep,Sleep,434.03,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/15/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Skills,English Comms,49.50,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Self Development,Reading,60.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Entertainment,SM/Anime/MM,114.22,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Sleep,Sleep,434.83,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Education,Studied/Revised,314.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/16/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Skills,English Comms,43.04,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Skills,Programming,77.43,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Self Development,Reading,60.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Entertainment,SM/Anime/MM,102.33,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Sleep,Sleep,434.44,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Education,Studied/Revised,255.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/17/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Skills,English Comms,28.45,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Skills,Programming,126.96,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Entertainment,SM/Anime/MM,199.22,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Sleep,Sleep,435.49,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Education,Studied/Revised,138.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/18/2021,Entertainment,Video Games,51.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Skills,English Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Entertainment,SM/Anime/MM,589.92,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Sleep,Sleep,435.79,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/19/2021,Entertainment,Video Games,100.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Skills,English Comms,57.10,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Skills,Programming,51.27,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Entertainment,SM/Anime/MM,204.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Sleep,Sleep,436.57,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/20/2021,Entertainment,Video Games,90.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Skills,English Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Entertainment,SM/Anime/MM,39.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Sleep,Sleep,437.19,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/21/2021,Entertainment,Video Games,480.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Skills,English Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Entertainment,SM/Anime/MM,237.44,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Sleep,Sleep,438.02,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/22/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Skills,English Comms,45.28,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Skills,Programming,21.22,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Entertainment,SM/Anime/MM,127.22,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Sleep,Sleep,438.44,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Education,Studied/Revised,400.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/23/2021,Entertainment,Video Games,45.75,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Skills,English Comms,72.66,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Skills,Programming,26.10,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Self Development,Reading,60.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Entertainment,SM/Anime/MM,308.99,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Sleep,Sleep,438.59,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Education,Studied/Revised,217.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/24/2021,Entertainment,Video Games,47.29,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Skills,English Comms,23.41,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Skills,Programming,41.44,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Self Development,Reading,62.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Entertainment,SM/Anime/MM,175.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Sleep,Sleep,440.45,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Education,Studied/Revised,246.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/25/2021,Entertainment,Video Games,154.78,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Skills,English Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Entertainment,SM/Anime/MM,102.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Sleep,Sleep,442.01,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Education,Studied/Revised,30.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/26/2021,Entertainment,Video Games,337.54,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Skills,English Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Self Development,Reading,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Entertainment,SM/Anime/MM,550.28,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Sleep,Sleep,442.84,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/27/2021,Entertainment,Video Games,190.59,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Skills,English Comms,26.25,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Skills,Programming,29.20,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Self Development,Reading,256.30,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Entertainment,SM/Anime/MM,102.21,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Sleep,Sleep,443.51,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/28/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Skills,English Comms,61.24,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Self Development,Reading,75.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Entertainment,SM/Anime/MM,84.77,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Sleep,Sleep,441.73,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/29/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Skills,English Comms,61.10,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Self Development,Exercise,18.33,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Self Development,Reading,141.71,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Entertainment,SM/Anime/MM,39.51,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Sleep,Sleep,443.25,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Education,Studied/Revised,222.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/30/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Skills,English Comms,144.79,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Self Development,Exercise,14.06,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Self Development,Reading,154.47,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Entertainment,SM/Anime/MM,152.51,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Sleep,Sleep,443.53,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
8/31/2021,Entertainment,Video Games,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Skills,English Comms,42.84,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Self Development,Exercise,14.48,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Self Development,Reading,119.60,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Entertainment,SM/Anime/MM,40.37,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Sleep,Sleep,429.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/1/2021,Education,Studied/Revised,326.10,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Skills,English Comms,85.55,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Self Development,Exercise,24.41,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Skills,Programming,96.23,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Self Development,Reading,53.29,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Entertainment,SM/Anime/MM,96.52,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Sleep,Sleep,407.39,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/2/2021,Education,Studied/Revised,303.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Skills,English Comms,173.80,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Self Development,Exercise,15.04,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Skills,Programming,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Self Development,Reading,106.29,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Entertainment,SM/Anime/MM,321.62,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Sleep,Sleep,331.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/3/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Skills,English Comms,114.01,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Self Development,Exercise,45.09,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Skills,Programming,179.13,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Self Development,Reading,72.19,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Entertainment,SM/Anime/MM,129.02,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Sleep,Sleep,389.13,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/4/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Skills,English Comms,144.78,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Skills,Programming,78.19,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Self Development,Reading,98.19,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Entertainment,SM/Anime/MM,60.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Sleep,Sleep,425.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/5/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Skills,English Comms,30.42,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Self Development,Exercise,42.33,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Skills,Programming,101.59,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Self Development,Reading,67.42,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Entertainment,SM/Anime/MM,76.85,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Sleep,Sleep,461.20,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/6/2021,Education,Studied/Revised,372.69,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Skills,English Comms,47.77,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Self Development,Exercise,13.33,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Skills,Programming,110.81,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Self Development,Reading,92.09,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Entertainment,SM/Anime/MM,139.21,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Sleep,Sleep,429.11,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/7/2021,Education,Studied/Revised,220.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Skills,English Comms,23.42,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Self Development,Exercise,32.52,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Skills,Programming,101.83,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Self Development,Reading,175.91,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Entertainment,SM/Anime/MM,106.42,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Sleep,Sleep,425.50,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/8/2021,Education,Studied/Revised,226.74,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Skills,English Comms,71.82,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Skills,Programming,19.52,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Self Development,Reading,121.71,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Entertainment,SM/Anime/MM,424.29,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Sleep,Sleep,433.37,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/9/2021,Education,Studied/Revised,142.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Skills,English Comms,61.78,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Self Development,Exercise,33.22,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Skills,Programming,94.83,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Self Development,Reading,239.71,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Entertainment,SM/Anime/MM,292.91,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Sleep,Sleep,407.23,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/10/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Skills,English Comms,253.91,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Skills,Programming,44.38,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Self Development,Reading,102.85,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Entertainment,SM/Anime/MM,126.48,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Sleep,Sleep,413.79,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/11/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Skills,English Comms,26.56,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Skills,Programming,137.27,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Self Development,Reading,126.48,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Entertainment,SM/Anime/MM,270.52,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Sleep,Sleep,420.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/12/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Skills,English Comms,20.01,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Skills,Programming,216.01,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Self Development,Reading,201.29,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Entertainment,SM/Anime/MM,126.92,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Sleep,Sleep,386.36,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/13/2021,Education,Studied/Revised,40.57,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Skills,English Comms,53.52,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Self Development,Exercise,13.36,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Skills,Programming,163.70,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Self Development,Reading,183.96,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Entertainment,SM/Anime/MM,166.51,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Sleep,Sleep,430.48,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/14/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Skills,English Comms,17.08,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Skills,Programming,65.47,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Self Development,Reading,123.86,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Entertainment,SM/Anime/MM,517.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Sleep,Sleep,436.38,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/15/2021,Education,Studied/Revised,17.02,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Skills,English Comms,9.56,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Skills,Programming,59.81,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Self Development,Reading,147.27,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Entertainment,SM/Anime/MM,431.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Sleep,Sleep,424.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/16/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Skills,English Comms,51.28,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Skills,Programming,34.11,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Self Development,Reading,408.04,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Entertainment,SM/Anime/MM,233.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Sleep,Sleep,425.27,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/17/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Skills,English Comms,51.58,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Skills,Programming,233.83,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Self Development,Reading,272.56,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Entertainment,SM/Anime/MM,143.54,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Sleep,Sleep,481.35,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/18/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Skills,English Comms,83.47,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Self Development,Exercise,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Skills,Programming,149.38,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Self Development,Reading,328.39,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Entertainment,SM/Anime/MM,108.35,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Sleep,Sleep,451.46,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Skills,Spanish Comms,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
9/19/2021,Education,Studied/Revised,0.00,hhANBj74wiclvfuDLGfuDlFZgJ62
